141,-1.428326,-9.060000,-5.120000
142,-1.394712,-9.070000,-5.120000
143,-1.360214,-9.070000,-5.110000
144,-1.357634,-9.060000,-5.100000
145,-1.353048,-9.050000,-5.090000
146,-1.383533,-9.040000,-5.090000
147,-1.375839,-9.030000,-5.080000
148,-1.366206,-9.020000,-5.070000
149,-1.404889,-9.020000,-5.080000
150,-1.375839,-9.030000,-5.080000
151,-1.337958,-9.030000,-5.070000
152,-1.375839,-9.030000,-5.080000
153,-1.366206,-9.020000,-5.070000
154,-1.327507,-9.020000,-5.060000
155,-1.354659,-9.010000,-5.060000
156,-1.381517,-9.000000,-5.060000
157,-1.367012,-8.990000,-5.050000
158,-1.325937,-8.990000,-5.040000
159,-1.367012,-8.990000,-5.050000
160,-1.408079,-8.990000,-5.060000
161,-1.434343,-8.980000,-5.060000
162,-1.460310,-8.970000,-5.060000
163,-1.485977,-8.960000,-5.060000
164,-1.529308,-8.960000,-5.070000
165,-1.555417,-8.950000,-5.070000
166,-1.572622,-8.960000,-5.080000
167,-1.545454,-8.970000,-5.080000
168,-1.587996,-8.970000,-5.090000
169,-1.615914,-8.960000,-5.090000
170,-1.659181,-8.960000,-5.100000
171,-1.687513,-8.950000,-5.100000
172,-1.715510,-8.940000,-5.100000
173,-1.743169,-8.930000,-5.100000
174,-1.760219,-8.940000,-5.110000
175,-1.775433,-8.950000,-5.120000
176,-1.788784,-8.960000,-5.130000
177,-1.800244,-8.970000,-5.140000
178,-1.788784,-8.960000,-5.130000
179,-1.745620,-8.960000,-5.120000
180,-1.731491,-8.950000,-5.110000
181,-1.687513,-8.950000,-5.100000
182,-1.670770,-8.940000,-5.090000
183,-1.652215,-8.930000,-5.080000
184,-1.678106,-8.920000,-5.080000
185,-1.697705,-8.930000,-5.090000
186,-1.678106,-8.920000,-5.080000
187,-1.631878,-8.920000,-5.070000
188,-1.678106,-8.920000,-5.080000
189,-1.724311,-8.920000,-5.090000
190,-1.743169,-8.930000,-5.100000
191,-1.697705,-8.930000,-5.090000
193,-1.652215,-8.930000,-5.080000
194,-1.626003,-8.940000,-5.080000
195,-1.599472,-8.950000,-5.080000
196,-1.581215,-8.940000,-5.070000
197,-1.606703,-8.930000,-5.070000
198,-1.652215,-8.930000,-5.080000
199,-1.606703,-8.930000,-5.070000
200,-1.652215,-8.930000,-5.080000
201,-1.631878,-8.920000,-5.070000
202,-1.609788,-8.910000,-5.060000
203,-1.656740,-8.910000,-5.070000
204,-1.678106,-8.920000,-5.080000
205,-1.724311,-8.920000,-5.090000
206,-1.770489,-8.920000,-5.100000
207,-1.743169,-8.930000,-5.100000
208,-1.697705,-8.930000,-5.090000
209,-1.743169,-8.930000,-5.100000
210,-1.788601,-8.930000,-5.110000
211,-1.804893,-8.940000,-5.120000
212,-1.833998,-8.930000,-5.120000
213,-1.849528,-8.940000,-5.130000
214,-1.894118,-8.940000,-5.140000
215,-1.938660,-8.940000,-5.150000
216,-1.950770,-8.950000,-5.160000
217,-1.994474,-8.950000,-5.170000
218,-2.038118,-8.950000,-5.180000
219,-2.071953,-8.940000,-5.180000
220,-2.060292,-8.930000,-5.170000
221,-2.071953,-8.940000,-5.180000
222,-2.027582,-8.940000,-5.170000
223,-2.038118,-8.950000,-5.180000
224,-2.027582,-8.940000,-5.170000
225,-2.038118,-8.950000,-5.180000
226,-2.003877,-8.960000,-5.180000
227,-1.960970,-8.960000,-5.170000
228,-1.927070,-8.970000,-5.170000
229,-1.960970,-8.960000,-5.170000
230,-1.918003,-8.960000,-5.160000
231,-1.874980,-8.960000,-5.150000
232,-1.918003,-8.960000,-5.160000
233,-1.907010,-8.950000,-5.150000
234,-1.863197,-8.950000,-5.140000
235,-1.831905,-8.960000,-5.140000
236,-1.863197,-8.950000,-5.140000
237,-1.894118,-8.940000,-5.140000
238,-1.938660,-8.940000,-5.150000
239,-1.983150,-8.940000,-5.160000
240,-1.969930,-8.930000,-5.150000
241,-1.924667,-8.930000,-5.140000
242,-1.894118,-8.940000,-5.140000
243,-1.938660,-8.940000,-5.150000
244,-1.894118,-8.940000,-5.140000
245,-1.863197,-8.950000,-5.140000
246,-1.831905,-8.960000,-5.140000
247,-1.788784,-8.960000,-5.130000
248,-1.819337,-8.950000,-5.130000
249,-1.804893,-8.940000,-5.120000
250,-1.775433,-8.950000,-5.120000
251,-1.804893,-8.940000,-5.120000
252,-1.819337,-8.950000,-5.130000
254,-1.863197,-8.950000,-5.140000
255,-1.894118,-8.940000,-5.140000
256,-1.938660,-8.940000,-5.150000
257,-1.950770,-8.950000,-5.160000
258,-1.994474,-8.950000,-5.170000
259,-1.950770,-8.950000,-5.160000
260,-1.938660,-8.940000,-5.150000
261,-1.969930,-8.930000,-5.150000
262,-2.000819,-8.920000,-5.150000
263,-2.031324,-8.910000,-5.150000
264,-2.046740,-8.920000,-5.160000
265,-2.015140,-8.930000,-5.160000
266,-2.027582,-8.940000,-5.170000
267,-2.015140,-8.930000,-5.160000
268,-2.060292,-8.930000,-5.170000
269,-2.092603,-8.920000,-5.170000
270,-2.046740,-8.920000,-5.160000
271,-2.077948,-8.910000,-5.160000
272,-2.061445,-8.900000,-5.150000
273,-2.031324,-8.910000,-5.150000
274,-2.077948,-8.910000,-5.160000
276,-2.031324,-8.910000,-5.150000
277,-2.077948,-8.910000,-5.160000
278,-2.124513,-8.910000,-5.170000
279,-2.092603,-8.920000,-5.170000
280,-2.105381,-8.930000,-5.180000
281,-2.116257,-8.940000,-5.190000
282,-2.105381,-8.930000,-5.180000
283,-2.071953,-8.940000,-5.180000
284,-2.060292,-8.930000,-5.170000
285,-2.071953,-8.940000,-5.180000
286,-2.038118,-8.950000,-5.180000
287,-2.027582,-8.940000,-5.170000
288,-2.060292,-8.930000,-5.170000
289,-2.105381,-8.930000,-5.180000
290,-2.150403,-8.930000,-5.190000
291,-2.195353,-8.930000,-5.200000
292,-2.150403,-8.930000,-5.190000
293,-2.184133,-8.920000,-5.190000
294,-2.171013,-8.910000,-5.180000
295,-2.124513,-8.910000,-5.170000
296,-2.156022,-8.900000,-5.170000
297,-2.108764,-8.900000,-5.160000
298,-2.077948,-8.910000,-5.160000
299,-2.124513,-8.910000,-5.170000
300,-2.108764,-8.900000,-5.160000
301,-2.091181,-8.890000,-5.150000
302,-2.061445,-8.900000,-5.150000
303,-2.091181,-8.890000,-5.150000
304,-2.139185,-8.890000,-5.160000
305,-2.091181,-8.890000,-5.150000
306,-2.071794,-8.880000,-5.140000
307,-2.100088,-8.870000,-5.140000
308,-2.120531,-8.880000,-5.150000
309,-2.139185,-8.890000,-5.160000
310,-2.108764,-8.900000,-5.160000
311,-2.077948,-8.910000,-5.160000
312,-2.031324,-8.910000,-5.150000
313,-2.046740,-8.920000,-5.160000
314,-2.000819,-8.920000,-5.150000
315,-2.046740,-8.920000,-5.160000
316,-2.031324,-8.910000,-5.150000
317,-2.077948,-8.910000,-5.160000
318,-2.108764,-8.900000,-5.160000
319,-2.061445,-8.900000,-5.150000
320,-2.091181,-8.890000,-5.150000
321,-2.071794,-8.880000,-5.140000
322,-2.120531,-8.880000,-5.150000
323,-2.100088,-8.870000,-5.140000
324,-2.120531,-8.880000,-5.150000
325,-2.139185,-8.890000,-5.160000
326,-2.187128,-8.890000,-5.170000
327,-2.203215,-8.900000,-5.180000
328,-2.187128,-8.890000,-5.170000
329,-2.139185,-8.890000,-5.160000
330,-2.187128,-8.890000,-5.170000
331,-2.217830,-8.880000,-5.170000
332,-2.169212,-8.880000,-5.160000
333,-2.198842,-8.870000,-5.160000
334,-2.149494,-8.870000,-5.150000
335,-2.128003,-8.860000,-5.140000
336,-2.149494,-8.870000,-5.150000
337,-2.100088,-8.870000,-5.140000
338,-2.050629,-8.870000,-5.130000
339,-2.001123,-8.870000,-5.120000
340,-1.974167,-8.880000,-5.120000
341,-1.995009,-8.890000,-5.130000
342,-2.043121,-8.890000,-5.140000
343,-2.023004,-8.880000,-5.130000
344,-2.043121,-8.890000,-5.140000
345,-2.071794,-8.880000,-5.140000
346,-2.023004,-8.880000,-5.130000
347,-1.974167,-8.880000,-5.120000
348,-1.946851,-8.890000,-5.120000
349,-1.966646,-8.900000,-5.130000
350,-1.946851,-8.890000,-5.120000
351,-1.919175,-8.900000,-5.120000
352,-1.966646,-8.900000,-5.130000
353,-1.937915,-8.910000,-5.130000
354,-1.954843,-8.920000,-5.140000
355,-1.937915,-8.910000,-5.130000
356,-1.919175,-8.900000,-5.120000
357,-1.871662,-8.900000,-5.110000
358,-1.898650,-8.890000,-5.110000
359,-1.850412,-8.890000,-5.100000
360,-1.871662,-8.900000,-5.110000
361,-1.898650,-8.890000,-5.110000
362,-1.871662,-8.900000,-5.110000
363,-1.891140,-8.910000,-5.120000
364,-1.871662,-8.900000,-5.110000
365,-1.850412,-8.890000,-5.100000
366,-1.876371,-8.880000,-5.100000
367,-1.850412,-8.890000,-5.100000
368,-1.876371,-8.880000,-5.100000
369,-1.850412,-8.890000,-5.100000
370,-1.876371,-8.880000,-5.100000
371,-1.852365,-8.870000,-5.090000
372,-1.901986,-8.870000,-5.100000
373,-1.951573,-8.870000,-5.110000
374,-1.977506,-8.860000,-5.110000
375,-2.027717,-8.860000,-5.120000
376,-2.077884,-8.860000,-5.130000
377,-2.100088,-8.870000,-5.140000
378,-2.128003,-8.860000,-5.140000
379,-2.178069,-8.860000,-5.150000
380,-2.198842,-8.870000,-5.160000
381,-2.178069,-8.860000,-5.150000
382,-2.228076,-8.860000,-5.160000
383,-2.206255,-8.850000,-5.150000
384,-2.256913,-8.850000,-5.160000
385,-2.278021,-8.860000,-5.170000
386,-2.327897,-8.860000,-5.180000
387,-2.307507,-8.850000,-5.170000
388,-2.256913,-8.850000,-5.160000
389,-2.228076,-8.860000,-5.160000
390,-2.178069,-8.860000,-5.150000
391,-2.128003,-8.860000,-5.140000
392,-2.149494,-8.870000,-5.150000
393,-2.178069,-8.860000,-5.150000
394,-2.128003,-8.860000,-5.140000
395,-2.155539,-8.850000,-5.140000
396,-2.131281,-8.840000,-5.130000
397,-2.182693,-8.840000,-5.140000
398,-2.206255,-8.850000,-5.150000
399,-2.256913,-8.850000,-5.160000
400,-2.278021,-8.860000,-5.170000
401,-2.327897,-8.860000,-5.180000
402,-2.358031,-8.850000,-5.180000
403,-2.377699,-8.860000,-5.190000
404,-2.327897,-8.860000,-5.180000
405,-2.278021,-8.860000,-5.170000
406,-2.327897,-8.860000,-5.180000
407,-2.297347,-8.870000,-5.180000
408,-2.314863,-8.880000,-5.190000
409,-2.297347,-8.870000,-5.180000
410,-2.327897,-8.860000,-5.180000
411,-2.358031,-8.850000,-5.180000
412,-2.327897,-8.860000,-5.180000
413,-2.307507,-8.850000,-5.170000
414,-2.278021,-8.860000,-5.170000
415,-2.228076,-8.860000,-5.160000
416,-2.248128,-8.870000,-5.170000
417,-2.297347,-8.870000,-5.180000
418,-2.314863,-8.880000,-5.190000
419,-2.266382,-8.880000,-5.180000
420,-2.297347,-8.870000,-5.180000
421,-2.278021,-8.860000,-5.170000
422,-2.327897,-8.860000,-5.180000
423,-2.297347,-8.870000,-5.180000
424,-2.278021,-8.860000,-5.170000
425,-2.307507,-8.850000,-5.170000
426,-2.336585,-8.840000,-5.170000
427,-2.313389,-8.830000,-5.160000
428,-2.285351,-8.840000,-5.160000
429,-2.307507,-8.850000,-5.170000
430,-2.336585,-8.840000,-5.170000
431,-2.307507,-8.850000,-5.170000
432,-2.278021,-8.860000,-5.170000
433,-2.248128,-8.870000,-5.170000
434,-2.228076,-8.860000,-5.160000
435,-2.278021,-8.860000,-5.170000
436,-2.307507,-8.850000,-5.170000
437,-2.358031,-8.850000,-5.180000
438,-2.408482,-8.850000,-5.190000
439,-2.387750,-8.840000,-5.180000
440,-2.336585,-8.840000,-5.170000
441,-2.387750,-8.840000,-5.180000
442,-2.408482,-8.850000,-5.190000
443,-2.427424,-8.860000,-5.200000
444,-2.395561,-8.870000,-5.200000
445,-2.363267,-8.880000,-5.200000
446,-2.395561,-8.870000,-5.200000
447,-2.363267,-8.880000,-5.200000
448,-2.378192,-8.890000,-5.210000
449,-2.330541,-8.890000,-5.200000
450,-2.314863,-8.880000,-5.190000
451,-2.346493,-8.870000,-5.190000
452,-2.297347,-8.870000,-5.180000
453,-2.266382,-8.880000,-5.180000
454,-2.248128,-8.870000,-5.170000
455,-2.297347,-8.870000,-5.180000
456,-2.278021,-8.860000,-5.170000
457,-2.248128,-8.870000,-5.170000
458,-2.198842,-8.870000,-5.160000
459,-2.178069,-8.860000,-5.150000
460,-2.149494,-8.870000,-5.150000
461,-2.169212,-8.880000,-5.160000
462,-2.139185,-8.890000,-5.160000
463,-2.108764,-8.900000,-5.160000
464,-2.077948,-8.910000,-5.160000
465,-2.031324,-8.910000,-5.150000
466,-2.061445,-8.900000,-5.150000
467,-2.108764,-8.900000,-5.160000
468,-2.077948,-8.910000,-5.160000
469,-2.061445,-8.900000,-5.150000
470,-2.031324,-8.910000,-5.150000
471,-2.000819,-8.920000,-5.150000
472,-2.046740,-8.920000,-5.160000
473,-2.015140,-8.930000,-5.160000
474,-2.000819,-8.920000,-5.150000
475,-1.984645,-8.910000,-5.140000
476,-1.954843,-8.920000,-5.140000
477,-1.924667,-8.930000,-5.140000
478,-1.908818,-8.920000,-5.130000
479,-1.924667,-8.930000,-5.140000
480,-1.879355,-8.930000,-5.130000
481,-1.908818,-8.920000,-5.130000
482,-1.891140,-8.910000,-5.120000
484,-1.937915,-8.910000,-5.130000
485,-1.984645,-8.910000,-5.140000
486,-2.000819,-8.920000,-5.150000
487,-1.954843,-8.920000,-5.140000
488,-2.000819,-8.920000,-5.150000
489,-1.984645,-8.910000,-5.140000
490,-2.014071,-8.900000,-5.140000
491,-1.995009,-8.890000,-5.130000
492,-1.966646,-8.900000,-5.130000
493,-2.014071,-8.900000,-5.140000
494,-1.984645,-8.910000,-5.140000
495,-2.000819,-8.920000,-5.150000
496,-2.046740,-8.920000,-5.160000
497,-2.031324,-8.910000,-5.150000
498,-2.046740,-8.920000,-5.160000
499,-2.031324,-8.910000,-5.150000
500,-2.061445,-8.900000,-5.150000
501,-2.077948,-8.910000,-5.160000
502,-2.031324,-8.910000,-5.150000
503,-2.061445,-8.900000,-5.150000
504,-2.043121,-8.890000,-5.140000
505,-2.023004,-8.880000,-5.130000
506,-1.974167,-8.880000,-5.120000
507,-1.925288,-8.880000,-5.110000
508,-1.951573,-8.870000,-5.110000
509,-1.901986,-8.870000,-5.100000
510,-1.876371,-8.880000,-5.100000
511,-1.850412,-8.890000,-5.100000
512,-1.898650,-8.890000,-5.110000
513,-1.925288,-8.880000,-5.110000
514,-1.946851,-8.890000,-5.120000
515,-1.925288,-8.880000,-5.110000
516,-1.951573,-8.870000,-5.110000
517,-2.001123,-8.870000,-5.120000
518,-2.027717,-8.860000,-5.120000
519,-2.001123,-8.870000,-5.120000
520,-2.050629,-8.870000,-5.130000
521,-2.027717,-8.860000,-5.120000
522,-1.977506,-8.860000,-5.110000
523,-1.951573,-8.870000,-5.110000
524,-2.001123,-8.870000,-5.120000
525,-1.977506,-8.860000,-5.110000
526,-2.027717,-8.860000,-5.120000
527,-2.003086,-8.850000,-5.110000
528,-1.952185,-8.850000,-5.100000
529,-1.976767,-8.840000,-5.100000
530,-1.948789,-8.830000,-5.090000
531,-1.896546,-8.830000,-5.080000
532,-1.948789,-8.830000,-5.090000
533,-1.976767,-8.840000,-5.100000
534,-1.948789,-8.830000,-5.090000
535,-1.972053,-8.820000,-5.090000
536,-1.948789,-8.830000,-5.090000
537,-1.925188,-8.840000,-5.090000
538,-1.952185,-8.850000,-5.100000
539,-1.927258,-8.860000,-5.100000
540,-1.901986,-8.870000,-5.100000
541,-1.876975,-8.860000,-5.090000
542,-1.901250,-8.850000,-5.090000
543,-1.876975,-8.860000,-5.090000
544,-1.826664,-8.860000,-5.080000
545,-1.850286,-8.850000,-5.080000
546,-1.826664,-8.860000,-5.080000
547,-1.876975,-8.860000,-5.090000
548,-1.850286,-8.850000,-5.080000
549,-1.873580,-8.840000,-5.080000
550,-1.896546,-8.830000,-5.080000
551,-1.919183,-8.820000,-5.080000
552,-1.941492,-8.810000,-5.080000
553,-1.963471,-8.800000,-5.080000
554,-1.941492,-8.810000,-5.080000
555,-1.972053,-8.820000,-5.090000
556,-1.948789,-8.830000,-5.090000
557,-2.001004,-8.830000,-5.100000
558,-2.024894,-8.820000,-5.100000
559,-1.994979,-8.810000,-5.090000
560,-2.024894,-8.820000,-5.100000
561,-2.077699,-8.820000,-5.110000
562,-2.024894,-8.820000,-5.100000
563,-2.077699,-8.820000,-5.110000
564,-2.024894,-8.820000,-5.100000
565,-2.053184,-8.830000,-5.110000
566,-2.024894,-8.820000,-5.100000
567,-2.053184,-8.830000,-5.110000
568,-2.024894,-8.820000,-5.100000
569,-2.001004,-8.830000,-5.100000
570,-2.028312,-8.840000,-5.110000
571,-2.053949,-8.850000,-5.120000
572,-2.104768,-8.850000,-5.130000
573,-2.128003,-8.860000,-5.140000
574,-2.155539,-8.850000,-5.140000
575,-2.206255,-8.850000,-5.150000
576,-2.228076,-8.860000,-5.160000
577,-2.206255,-8.850000,-5.150000
578,-2.256913,-8.850000,-5.160000
579,-2.278021,-8.860000,-5.170000
580,-2.248128,-8.870000,-5.170000
581,-2.266382,-8.880000,-5.180000
582,-2.282811,-8.890000,-5.190000
583,-2.235005,-8.890000,-5.180000
584,-2.187128,-8.890000,-5.170000
585,-2.235005,-8.890000,-5.180000
586,-2.250338,-8.900000,-5.190000
587,-2.235005,-8.890000,-5.180000
588,-2.217830,-8.880000,-5.170000
589,-2.266382,-8.880000,-5.180000
590,-2.297347,-8.870000,-5.180000
591,-2.346493,-8.870000,-5.190000
592,-2.297347,-8.870000,-5.180000
594,-2.327897,-8.860000,-5.180000
595,-2.278021,-8.860000,-5.170000
596,-2.297347,-8.870000,-5.180000
597,-2.327897,-8.860000,-5.180000
599,-2.297347,-8.870000,-5.180000
600,-2.278021,-8.860000,-5.170000
601,-2.297347,-8.870000,-5.180000
602,-2.266382,-8.880000,-5.180000
603,-2.297347,-8.870000,-5.180000
604,-2.314863,-8.880000,-5.190000
605,-2.363267,-8.880000,-5.200000
606,-2.411589,-8.880000,-5.210000
607,-2.395561,-8.870000,-5.200000
608,-2.444547,-8.870000,-5.210000
609,-2.395561,-8.870000,-5.200000
610,-2.377699,-8.860000,-5.190000
611,-2.427424,-8.860000,-5.200000
612,-2.408482,-8.850000,-5.190000
613,-2.438840,-8.840000,-5.190000
614,-2.489849,-8.840000,-5.200000
615,-2.509141,-8.850000,-5.210000
616,-2.559338,-8.850000,-5.220000
617,-2.609442,-8.850000,-5.230000
618,-2.642346,-8.840000,-5.230000
619,-2.609442,-8.850000,-5.230000
620,-2.642346,-8.840000,-5.230000
621,-2.609442,-8.850000,-5.230000
622,-2.591608,-8.840000,-5.220000
623,-2.609442,-8.850000,-5.230000
624,-2.559338,-8.850000,-5.220000
625,-2.509141,-8.850000,-5.210000
626,-2.458853,-8.850000,-5.200000
627,-2.489849,-8.840000,-5.200000
628,-2.509141,-8.850000,-5.210000
629,-2.489849,-8.840000,-5.200000
630,-2.468771,-8.830000,-5.190000
631,-2.520411,-8.830000,-5.200000
632,-2.498277,-8.820000,-5.190000
633,-2.445935,-8.820000,-5.180000
634,-2.421369,-8.810000,-5.170000
635,-2.368266,-8.810000,-5.160000
636,-2.341327,-8.800000,-5.150000
637,-2.312731,-8.790000,-5.140000
638,-2.258240,-8.790000,-5.130000
639,-2.312731,-8.790000,-5.140000
640,-2.337587,-8.780000,-5.140000
641,-2.312731,-8.790000,-5.140000
642,-2.367165,-8.790000,-5.150000
643,-2.341327,-8.800000,-5.150000
644,-2.287490,-8.800000,-5.140000
645,-2.261866,-8.810000,-5.140000
646,-2.208579,-8.810000,-5.130000
647,-2.233597,-8.800000,-5.130000
648,-2.261866,-8.810000,-5.140000
649,-2.315096,-8.810000,-5.150000
650,-2.287490,-8.800000,-5.140000
651,-2.312731,-8.790000,-5.140000
652,-2.287490,-8.800000,-5.140000
653,-2.233597,-8.800000,-5.130000
654,-2.208579,-8.810000,-5.130000
655,-2.261866,-8.810000,-5.140000
656,-2.233597,-8.800000,-5.130000
657,-2.208579,-8.810000,-5.130000
658,-2.261866,-8.810000,-5.140000
659,-2.233597,-8.800000,-5.130000
660,-2.287490,-8.800000,-5.140000
661,-2.233597,-8.800000,-5.130000
662,-2.208579,-8.810000,-5.130000
663,-2.179653,-8.800000,-5.120000
664,-2.125663,-8.800000,-5.110000
665,-2.155242,-8.810000,-5.120000
666,-2.208579,-8.810000,-5.130000
667,-2.261866,-8.810000,-5.140000
668,-2.208579,-8.810000,-5.130000
669,-2.235857,-8.820000,-5.140000
670,-2.261866,-8.810000,-5.140000
671,-2.208579,-8.810000,-5.130000
672,-2.183187,-8.820000,-5.130000
673,-2.208579,-8.810000,-5.130000
674,-2.261866,-8.810000,-5.140000
675,-2.288473,-8.820000,-5.150000
676,-2.313389,-8.830000,-5.160000
677,-2.261458,-8.830000,-5.150000
678,-2.288473,-8.820000,-5.150000
679,-2.315096,-8.810000,-5.150000
680,-2.287490,-8.800000,-5.140000
681,-2.258240,-8.790000,-5.130000
682,-2.287490,-8.800000,-5.140000
683,-2.341327,-8.800000,-5.150000
684,-2.367165,-8.790000,-5.150000
685,-2.337587,-8.780000,-5.140000
687,-2.367165,-8.790000,-5.150000
688,-2.341327,-8.800000,-5.150000
689,-2.367165,-8.790000,-5.150000
690,-2.341327,-8.800000,-5.150000
691,-2.368266,-8.810000,-5.160000
692,-2.395103,-8.800000,-5.160000
693,-2.341327,-8.800000,-5.150000
694,-2.287490,-8.800000,-5.140000
695,-2.312731,-8.790000,-5.140000
696,-2.341327,-8.800000,-5.150000
697,-2.315096,-8.810000,-5.150000
698,-2.341327,-8.800000,-5.150000
699,-2.367165,-8.790000,-5.150000
700,-2.341327,-8.800000,-5.150000
701,-2.287490,-8.800000,-5.140000
702,-2.341327,-8.800000,-5.150000
703,-2.287490,-8.800000,-5.140000
704,-2.233597,-8.800000,-5.130000
705,-2.287490,-8.800000,-5.140000
706,-2.341327,-8.800000,-5.150000
707,-2.395103,-8.800000,-5.160000
