XPOS
0.00000	0.00000	0.00000	
1.60000	-0.45000	0.19963	
0.00000	0.00000	4.00000	
0.00000	0.00000	4.00000	
0.46454	0.00000	4.31095	
0.43441	-0.97959	4.28418	
-0.32318	-0.49120	3.84379	
-0.32318	0.49120	3.84379	
0.43441	0.97959	4.28418	
1.31919	0.51847	4.48513	
1.31919	-0.51847	4.48513	
0.53797	-0.50152	3.40839	
0.53797	0.50152	3.40839	
1.32072	0.00000	3.66719	
-0.28868	-0.50000	4.81650	
-0.28868	0.50000	4.81650	
0.57735	0.00000	4.81650	
XORIEN
1.00000	0.00000	0.00000	0.00000	
1.00000	0.00000	0.00000	0.00000	
0.00000	0.00000	1.00000	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
-0.00889	0.70705	-0.70705	0.00889	
-0.00982	0.70681	-0.70728	0.00876	
-0.00872	0.70654	-0.70756	0.00871	
-0.00871	0.70756	-0.70654	0.00872	
-0.00876	0.70728	-0.70681	0.00982	
-0.01847	0.70715	-0.70661	0.01740	
-0.01740	0.70661	-0.70715	0.01847	
-0.01717	0.70632	-0.70748	0.01694	
-0.01694	0.70748	-0.70632	0.01717	
-0.02160	0.70678	-0.70678	0.02160	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
