XPOS
0.00000	0.00000	0.00000	
1.60000	-0.45000	0.19963	
0.00000	0.00000	4.00000	
0.00000	0.00000	4.00000	
-0.02363	-0.04093	3.98547	
0.01761	-0.99232	3.97386	
-0.86817	-0.48091	3.97386	
-0.79508	0.55055	3.97578	
0.20631	0.86735	3.99496	
0.64799	0.61234	3.99496	
0.87433	-0.41328	3.97578	
-0.28320	-0.49051	3.14766	
-0.26064	0.51740	3.16315	
0.57840	0.03298	3.16315	
-0.28868	-0.50000	4.81650	
-0.28868	0.50000	4.81650	
0.57735	0.00000	4.81650	
XORIEN
1.00000	0.00000	0.00000	0.00000	
1.00000	0.00000	0.00000	0.00000	
0.00000	0.00000	1.00000	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
0.00025	0.70711	-0.70711	0.00007	
-0.00011	0.70709	-0.70713	0.00007	
-0.00006	0.70713	-0.70709	-0.00012	
-0.00065	0.70708	-0.70714	0.00010	
-0.00051	0.70678	-0.70743	0.00213	
0.00062	0.70743	-0.70678	-0.00209	
-0.00051	0.70714	-0.70708	-0.00041	
-0.00011	0.70711	-0.70711	-0.00003	
-0.00034	0.70713	-0.70708	0.00007	
-0.00026	0.70708	-0.70713	-0.00024	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
