XPOS
0.00000	0.00000	0.00000	
1.60000	-0.45000	0.19963	
0.00000	0.00000	4.00000	
0.00000	0.00000	4.00000	
-0.00199	0.04117	3.98886	
-0.19940	-0.93171	3.89807	
-0.95500	-0.33237	4.10813	
-0.80874	0.61784	3.92440	
0.01497	1.09585	4.05717	
0.43147	0.27180	3.88120	
0.74153	-0.63383	4.02180	
-0.56303	-0.29655	3.20602	
-0.10328	0.58765	3.18565	
0.41374	-0.29829	3.11333	
-0.28868	-0.50000	4.81650	
-0.28868	0.50000	4.81650	
0.57735	0.00000	4.81650	
XORIEN
1.00000	0.00000	0.00000	0.00000	
1.00000	0.00000	0.00000	0.00000	
0.00000	0.00000	1.00000	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
-0.00023	0.70725	-0.70697	-0.00030	
0.00185	0.70814	-0.70607	-0.00222	
0.00098	0.70616	-0.70805	0.00071	
-0.00179	0.70615	-0.70806	-0.00002	
0.00116	0.70277	-0.71140	-0.00475	
0.00528	0.71572	-0.69836	0.00089	
0.00253	0.70705	-0.70716	0.00016	
0.00123	0.70304	-0.71114	-0.00355	
-0.00170	0.70508	-0.70912	0.00028	
0.00880	0.70671	-0.70745	0.00260	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
