XPOS
0.00000	0.00000	0.00000	
1.60000	-0.45000	0.19963	
0.00000	0.00000	4.00000	
0.00000	0.00000	4.00000	
-0.04226	0.01599	4.01614	
-0.18908	-0.82845	4.44067	
-0.98467	-0.36289	4.09988	
-0.86763	0.60671	3.99583	
0.04279	0.95797	3.92520	
0.87027	0.37478	3.92607	
0.71490	-0.61654	4.03643	
-0.34207	-0.66302	3.41118	
-0.35856	0.35333	3.17343	
0.48994	-0.16413	3.17479	
-0.28868	-0.50000	4.81650	
-0.28868	0.50000	4.81650	
0.57735	0.00000	4.81650	
XORIEN
1.00000	0.00000	0.00000	0.00000	
1.00000	0.00000	0.00000	0.00000	
0.00000	0.00000	1.00000	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
0.00007	0.70714	-0.70707	-0.00022	
0.00128	0.70655	-0.70763	0.00596	
0.00045	0.70652	-0.70769	-0.00150	
-0.00000	0.70651	-0.70771	-0.00013	
-0.00057	0.70748	-0.70674	0.00136	
0.00051	0.70752	-0.70669	0.00098	
0.00226	0.70772	-0.70649	-0.00050	
0.00009	0.70412	-0.71004	0.00695	
0.00185	0.70780	-0.70641	0.00057	
0.00175	0.70788	-0.70633	0.00047	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
