XPOS
0.00000	0.00000	0.00000	
1.60000	-0.45000	0.19963	
0.00000	0.00000	4.00000	
0.00000	0.00000	4.00000	
0.01967	-0.03407	3.97050	
-0.01286	-1.00646	4.00646	
-0.84516	-0.39007	3.96280	
-0.66580	0.64546	3.90859	
-0.22609	0.89933	3.90859	
0.76039	0.53689	3.96280	
0.87805	-0.49209	4.00646	
-0.25496	-0.56919	3.15830	
-0.23374	0.40485	3.05713	
0.62042	-0.06379	3.15830	
-0.28868	-0.50000	4.81650	
-0.28868	0.50000	4.81650	
0.57735	0.00000	4.81650	
XORIEN
1.00000	0.00000	0.00000	0.00000	
1.00000	0.00000	0.00000	0.00000	
0.00000	0.00000	1.00000	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
0.00007	0.70711	-0.70711	0.00025	
0.00009	0.70712	-0.70709	-0.00005	
-0.00064	0.70710	-0.70711	-0.00045	
-0.00224	0.70660	-0.70761	0.00056	
0.00222	0.70761	-0.70660	-0.00064	
0.00033	0.70711	-0.70710	-0.00071	
-0.00010	0.70709	-0.70712	0.00000	
0.00025	0.70708	-0.70713	0.00071	
0.00033	0.70711	-0.70711	0.00122	
0.00014	0.70713	-0.70708	0.00074	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
