XPOS
0.00000	0.00000	0.00000	
1.60000	-0.45000	0.19963	
0.00000	0.00000	4.00000	
0.00000	0.00000	4.00000	
-0.03934	-0.00000	3.97050	
0.08477	-0.92696	3.96280	
-0.86519	-0.51437	4.00646	
-0.86519	0.51437	4.00646	
0.08477	0.92696	3.96280	
0.89189	0.25387	3.90859	
0.89189	-0.25387	3.90859	
-0.36546	-0.50540	3.15830	
-0.36546	0.50540	3.15830	
0.46748	0.00000	3.05713	
-0.28868	-0.50000	4.81650	
-0.28868	0.50000	4.81650	
0.57735	0.00000	4.81650	
XORIEN
1.00000	0.00000	0.00000	0.00000	
1.00000	0.00000	0.00000	0.00000	
0.00000	0.00000	1.00000	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
0.00018	0.70711	-0.70711	-0.00018	
-0.00078	0.70711	-0.70710	0.00007	
0.00005	0.70709	-0.70712	0.00008	
-0.00008	0.70712	-0.70709	-0.00005	
-0.00007	0.70710	-0.70711	0.00078	
0.00161	0.70660	-0.70761	0.00166	
-0.00166	0.70761	-0.70660	-0.00161	
0.00057	0.70713	-0.70708	-0.00049	
0.00049	0.70708	-0.70713	-0.00057	
0.00089	0.70711	-0.70711	-0.00089	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
-0.00000	0.70711	-0.70711	0.00000	
